,message_order,data,label
1960,5,ok sir,whoAreYou
1961,4,licence bhi nahi hai,notInterested
1962,0,hey hi,whoAreYou
1963,0,den go way,whoAreYou
1964,0,hello sir,whoAreYou
1965,0,bike licence,notInterested
1966,1,hello sir,greeting
1967,1,ldhu,notInterested
1968,4,learning licence,notInterested
1969,1,given office,greeting
1970,2,bike sir,greeting
1971,0,stop,notInterested
1972,4,ohk,whoAreYou
1973,3,chal nik,greeting
1974,3,far,notInterested
1975,3,fine,whoAreYou
1976,1,location job morning,greeting
1977,0,sir ok nodriveng licence pancaed,whoAreYou
1978,3,hai good morning,whoAreYou
1979,1,ldhu,notInterested
1980,1,tell,notInterested
1981,0,place,whoAreYou
1982,5,learning licence,greeting
1983,1,sorry muze bike chalana nahi aata,whoAreYou
1984,5,please pura address,greeting
1985,3,vl block,greeting
1986,2,learning hve,greeting
1987,0,send kurla office address,notInterested
1988,0,city,whoAreYou
1989,4,gn,whoAreYou
1990,4,need job learning licence possible job,greeting
1991,0,numbernot,whoAreYou
1992,2,sir place banega core,greeting
1993,0,gd morning,greeting
1994,0,na ku bike,whoAreYou
1995,5,police complain karte hu ruk bhi,whoAreYou
1996,4,place recruitment,greeting
1997,4,meri paas bike nahi hai,whoAreYou
1998,1,sry dnt hav bike,whoAreYou
1999,5,get lost,greeting
2000,0,job address location mumbai pune,notInterested
2001,3,msg,whoAreYou
2002,1,na ku bike ledu sar,greeting
2003,5,come,notInterested
2004,0,kasthuri nagar,whoAreYou
2005,3,kidar hai job,whoAreYou
2006,1,bt bike nahi aata,whoAreYou
2007,3,driving licence,whoAreYou
2008,5,plea,greeting
2009,1,okkk,notInterested
2010,5,area bro,whoAreYou
2011,5,place,whoAreYou
2012,3,kidar hai job,whoAreYou
2013,0,send kurla office address,notInterested
2014,3,okkk,whoAreYou
2015,3,helloooo,whoAreYou
2016,3,stop messaging,whoAreYou
2017,3,learning licence,whoAreYou
2018,0,hello sir,notInterested
2019,1,applied licence yet received,greeting
2020,4,good mrng,greeting
2021,3,driving licence,notInterested
2022,5,yes bike sorry,notInterested
2023,2,city sir actually belongs nagpur,greeting
2024,2,bro,whoAreYou
2025,5,bye,greeting
2026,2,good morning sir madam,greeting
2027,0,numberth,greeting
2028,0,hai good morning,greeting
2029,2,hi sir,greeting
2030,0,bike nahi hai,greeting
2031,1,lost dl,notInterested
2032,2,hi sir,greeting
2033,1,bhaiii,greeting
2034,5,learning licence,whoAreYou
2035,2,tell job location,greeting
2036,3,sir mai delivery ka kamm nahi kar sakta,greeting
2037,5,meri paas bike nahi hai,whoAreYou
2038,5,ldhu teeeskuntanu,notInterested
2039,1,hi thanks sm,whoAreYou
2040,3,marathi,greeting
2041,4,kahapar hai job,notInterested
2042,0,kelasa elva,greeting
2043,1,ohhhh,notInterested
2044,3,good night,notInterested
2045,3,oki,whoAreYou
2046,1,already deposit money,whoAreYou
2047,5,ur office,greeting
2048,2,place,whoAreYou
2049,1,already deposit money,whoAreYou
2050,2,tell job location,greeting
2051,1,place,whoAreYou
2052,2,hello sir,whoAreYou
2053,2,kya,whoAreYou
2054,3,kahhpe hy job amrvati,whoAreYou
2055,3,ok ok,whoAreYou
2056,0,learning licence,greeting
2057,4,bhi na bike hai na licence hai,greeting
2058,3,msg,whoAreYou
2059,0,dnt bike provide,notInterested
2060,3,ok tell,greeting
2061,4,apply chesanu,greeting
2062,5,kindly text numberth,notInterested
2063,5,nik siggu ledu ra okasare chepthe,whoAreYou
2064,4,come interview,notInterested
2065,0,hi unnati thx contacting,notInterested
2066,2,sorry dnt bike thanks information,notInterested
2067,5,sir need job dear rajajinagar delivery boy job,greeting
2068,0,okn,greeting
2069,2,swiggy nahi karna merko,notInterested
2070,2,hi hello,greeting
2071,1,ok ji,whoAreYou
2072,4,bike licence,notInterested
2073,0,ok sir,greeting
2074,4,need job learning licence possible job,greeting
2075,5,learning licence,whoAreYou
2076,3,hhi,notInterested
2077,4,bike dl,greeting
2078,4,learning licence,notInterested
2079,4,learning licence,greeting
2080,3,ohk,greeting
2081,0,इक नह,notInterested
2082,0,good morning nice day,greeting
2083,1,already given dis answer numberdays back,greeting
2084,2,sir dnt two wheeler,whoAreYou
2085,5,okkk mam,notInterested
2086,0,good morning everyone,notInterested
2087,3,place,greeting
2088,1,kaunsi si jagah job milega,whoAreYou
2089,5,hiiii,notInterested
2090,1,dot licence,whoAreYou
2091,2,driving licence,greeting
2092,1,computer block,whoAreYou
2093,0,ohk,notInterested
2094,2,sir dl sir,greeting
2095,0,okkk,whoAreYou
2096,5,sorry bike,whoAreYou
2097,4,location package,whoAreYou
2098,0,acha,notInterested
2099,4,sir kamm ki state ha,whoAreYou
2100,5,hey,notInterested
2101,4,location package,whoAreYou
2102,1,learning licence,notInterested
2103,5,ldhu teeeskuntanu,notInterested
2104,3,assalatu khairu minanum,notInterested
2105,0,kon banega come pati ka contest hai kya,greeting
2106,5,hiiii,notInterested
2107,2,l l,notInterested
2108,2,job location wr,whoAreYou
2109,1,sir say tht office,notInterested
2110,4,hi thanks message,whoAreYou
2111,0,thanks concern,greeting
2112,1,back address plz tell,notInterested
2113,3,hay,greeting
2114,3,okkk,whoAreYou
2115,4,bike licence,notInterested
2116,3,two wheeler,greeting
2117,1,thanks information,greeting
2118,0,sry mam father business,whoAreYou
2119,3,two wheeler aahe pan licence nahi,whoAreYou
2120,3,get lost,notInterested
2121,1,driving licence nahi hey,greeting
2122,2,process,greeting
2123,1,sorry knw driver numberwheeler bike,greeting
2124,3,salam job,greeting
2125,5,sir knw driving,greeting
2126,2,tanq,notInterested
2127,2,hiiii,greeting
2128,5,sir interested bat back licence avalebal,whoAreYou
2129,0,sir ok nodriveng licence pancaed,whoAreYou
2130,4,job konsa state may hey,notInterested
2131,4,sorry sir na ku bike madu,notInterested
2132,4,hi yari,notInterested
2133,4,job location,notInterested
2134,3,thanks interested job,notInterested
2135,4,bike ldhu,notInterested
2136,4,driving licence,whoAreYou
2137,5,nik siggu ledu ra okasare chepthe,whoAreYou
2138,0,hai kishor,whoAreYou
2139,5,kya location,whoAreYou
2140,1,ok tq,greeting
2141,4,iam interested delivery job,whoAreYou
2142,0,address numberth,whoAreYou
2143,3,gm,notInterested
2144,1,okkk,whoAreYou
2145,3,nice,whoAreYou
2146,0,area,greeting
2147,4,job placement company,greeting
2148,1,okkk,whoAreYou
2149,3,location ekada,whoAreYou
2150,3,stop messaging,whoAreYou
2151,5,kindly text numberth,notInterested
2152,1,ol,greeting
2153,3,salam job,greeting
2154,5,bike licence,notInterested
2155,1,na ku bike ledu sar,greeting
2156,0,send kurla office address,notInterested
2157,0,kaha pr,greeting
2158,4,thx inform,notInterested
2159,2,gn,whoAreYou
2160,2,bro,greeting
2161,1,dot licence,whoAreYou
2162,0,hy,notInterested
2163,3,driving licence,notInterested
2164,1,already given dis answer numberdays back,greeting
2165,0,kasthuri nagar,whoAreYou
2166,1,ok sir,greeting
2167,3,dl,greeting
2168,5,send interested,whoAreYou
2169,0,hi sir,whoAreYou
2170,0,hi sir,whoAreYou
2171,1,learning licence,notInterested
2172,4,okkk,notInterested
2173,5,iam interested swiggy,whoAreYou
2174,3,ok tell,greeting
2175,5,learning licence,whoAreYou
2176,2,work,greeting
2177,5,ok sure,notInterested
2178,2,msg,greeting
2179,5,hey,notInterested
2180,0,okkk,whoAreYou
2181,0,send kurla office address,notInterested
2182,3,learning licence,whoAreYou
2183,2,sry sir interested job,notInterested
2184,4,numberth,notInterested
2185,0,good nyt,notInterested
2186,2,already joined left job,whoAreYou
2187,1,vahna delivery,notInterested
2188,4,bike ldhu,notInterested
2189,4,numberth,notInterested
2190,3,place,greeting
2191,5,job kaha pr sir,greeting
2192,1,vehicle sir,notInterested
2193,4,sry dnt bike,whoAreYou
2194,4,job konsa state may hey,notInterested
2195,3,night licence bike,greeting
2196,0,hindi nahi aahe,greeting
2197,4,want work bit bike,notInterested
2198,3,llr licence,whoAreYou
2199,4,want given money,greeting
2200,1,msg,greeting
2201,1,driving licence nahi hey,greeting
2202,5,ohhhh sry,whoAreYou
2203,2,pay numberth,notInterested
2204,3,na location chance chesanu,whoAreYou
2205,4,fine,notInterested
2206,1,job location,greeting
2207,4,nahi kar naa hai,notInterested
2208,3,gud nyt,notInterested
2209,3,meri paas bike nahi hai,greeting
2210,5,hi sir,whoAreYou
2211,5,bike type job,notInterested
2212,0,nonono,whoAreYou
2213,3,r u,greeting
2214,1,hello brother,whoAreYou
2215,0,location job,greeting
2216,1,r u,whoAreYou
2217,5,going block,greeting
2218,3,vl block,greeting
2219,5,hii sit,greeting
2220,2,msg,greeting
2221,1,learning licence,notInterested
2222,2,tanq,greeting
2223,2,nooo,whoAreYou
2224,2,driving licence process,whoAreYou
2225,0,den go way,whoAreYou
2226,2,ur office address,greeting
2227,0,okkk,notInterested
2228,5,sir meri paas bike aur licence nahi hai,whoAreYou
2229,3,hi hi hi,greeting
2230,2,ook,notInterested
2231,3,thiruvallur job location,whoAreYou
2232,0,meri paas bike nahi hai,greeting
2233,4,meri paas bike nahi hai,greeting
2234,3,ok sir,notInterested
2235,3,hl,notInterested
2236,1,drop address,whoAreYou
2237,3,hello job location akkada,notInterested
2238,2,llr text week lo licence vasthadi,whoAreYou
2239,0,dnt think,whoAreYou
2240,3,hello job location akkada,notInterested
2241,3,sorry nonumber,whoAreYou
2242,0,r u,notInterested
2243,3,dnt want swiggy,greeting
2244,2,meri paas bike nahi hai,whoAreYou
2245,3,nonumber,greeting
2246,3,hey,greeting
2247,0,good night,notInterested
2248,4,hi yari,notInterested
2249,1,sir two wheeler,notInterested
2250,1,learning licence hai,notInterested
2251,4,get lost,greeting
2252,5,dnt swiggy office thane,whoAreYou
2253,4,bhi na bike hai na licence hai,greeting
2254,4,sar,notInterested
2255,4,gud morning,notInterested
2256,3,meri paas paisa nahi,greeting
2257,0,stopped,greeting
2258,0,dnt bike dl knw ridng bike,whoAreYou
2259,0,nt dl,whoAreYou
2260,1,okkk,notInterested
2261,2,interested delivery job,greeting
2262,2,hru,notInterested
2263,0,hy,notInterested
2264,4,meri paas bike nahi hai,whoAreYou
2265,0,good morning nice day,greeting
2266,1,poda,notInterested
2267,3,numberth numberth,whoAreYou
2268,4,delivering location chamrajpet hanumantha nagar srinagar,whoAreYou
2269,1,hello sir,greeting
2270,2,ki jagah jab milega,greeting
2271,0,money pay,greeting
2272,5,ther,whoAreYou
2273,3,lr,whoAreYou
2274,3,btw location,notInterested
2275,2,ook,notInterested
2276,0,job address location mumbai pune,notInterested
2277,4,iam interested delivery job,whoAreYou
2278,0,hiiii,notInterested
2279,4,hii sir,greeting
2280,4,licence ny,notInterested
2281,3,wokey,greeting
2282,3,hi hi hi,greeting
2283,4,apply chesanu,greeting
2284,3,msg,whoAreYou
2285,0,lerner licence already apply soon dispatch,whoAreYou
2286,5,swiggy need,notInterested
2287,4,licence yet come one na work,greeting
2288,0,yas,whoAreYou
2289,4,job placement company,greeting
2290,0,learning licence,greeting
2291,0,hindi nahi aahe,greeting
2292,4,thx inform,notInterested
2293,5,ohhhh ok,greeting
2294,2,place,whoAreYou
2295,2,l l,notInterested
2296,0,kormangala,whoAreYou
2297,4,bhaiii,greeting
2298,5,hy,notInterested
2299,5,thanks valuable time sir,dontMeetRequirements
2300,5,vehicle,dontMeetRequirements
2301,3,क ट  ह ,dontMeetRequirements
2302,0,hi friend,location
2303,0,area,location
2304,5,send location,location
2305,3,ha,location
2306,4,hi sir suchindra,location
2307,2,lr undi,location
2308,4,dnt licence,dontMeetRequirements
2309,5,application fee nahi bhr skte,location
2310,4,nearest yelahanka,location
2311,1,driving licence llr,location
2312,1,ok plz send address,dontMeetRequirements
2313,5,dn dl,dontMeetRequirements
2314,2,hii good morning,dontMeetRequirements
2315,5,bike insurance kk,dontMeetRequirements
2316,4,nearest yelahanka,location
2317,0,dnt vehicle,dontMeetRequirements
2318,4,hold,location
2319,3,ha,location
2320,2,ur location,dontMeetRequirements
2321,4,hyy,location
2322,4,nearest yelahanka,location
2323,4,ohk,location
2324,4,thanks info,location
2325,4,job location,dontMeetRequirements
2326,5,two viller iam sorry,dontMeetRequirements
2327,3,need thanks,dontMeetRequirements
2328,3,lr licence,dontMeetRequirements
2329,2,dear office bro,dontMeetRequirements
2330,1,brother hav bike dl also,dontMeetRequirements
2331,5,vehicle,dontMeetRequirements
2332,2,dear office bro,dontMeetRequirements
2333,1,ok plz send address,dontMeetRequirements
2334,0,plz want busy location,dontMeetRequirements
2335,3,okkk,dontMeetRequirements
2336,0,opening city,dontMeetRequirements
2337,5,yas,location
2338,2,inserted,location
2339,3,good morning blessed day,dontMeetRequirements
2340,3,क ट  ह ,dontMeetRequirements
2341,3,dnt send fake,dontMeetRequirements
2342,0,area,location
2343,5,application fee nahi bhr skte,location
2344,4,thankuuu,location
2345,0,kidar,location
2346,5,ok thanks,location
2347,3,kk lev,dontMeetRequirements
2348,0,bike ldhu,dontMeetRequirements
2349,5,application fee nahi bhr skte,location
2350,5,place,dontMeetRequirements
2351,5,yes dnt licence vehicle,location
2352,3,one,dontMeetRequirements
2353,4,hi sir suchindra,location
2354,4,area sir,location
2355,2,yes sir bike,location
2356,3,ok thanks gd night jab par,dontMeetRequirements
2357,0,bike ldhu,dontMeetRequirements
2358,1,gm,location
2359,0,kahapar hai job,location
2360,2,meri paas filhaal driving licence ka paavti hai,dontMeetRequirements
2361,0,okkk,dontMeetRequirements
2362,4,gm,dontMeetRequirements
2363,5,whr located,dontMeetRequirements
2364,5,send text msg,location
2365,0,hey,dontMeetRequirements
2366,3,kk lev,dontMeetRequirements
2367,5,learning licence,location
2368,3,want job,dontMeetRequirements
2369,3,dnt send fake,dontMeetRequirements
2370,3,gn,location
2371,5,thanks valuable time sir,dontMeetRequirements
2372,1,meri paas bike nahi,location
2373,4,area,dontMeetRequirements
2374,4,ohk,location
2375,0,area,dontMeetRequirements
2376,2,tq much sar mam,location
2377,2,get lost,dontMeetRequirements
2378,3,tks,dontMeetRequirements
2379,3,ok thanks gd night jab par,dontMeetRequirements
2380,4,dl given renewal,location
2381,2,lerner licence,dontMeetRequirements
2382,4,r u,location
2383,4,send location come,dontMeetRequirements
2384,1,gm,location
2385,4,meri paas bike nahi hai,dontMeetRequirements
2386,5,two viller iam sorry,dontMeetRequirements
2387,4,hold,location
2388,4,dnt bike night get cum guy,location
2389,2,dear office bro,dontMeetRequirements
2390,5,good night,dontMeetRequirements
2391,4,job location,dontMeetRequirements
2392,1,gdmng,dontMeetRequirements
2393,4,gm,dontMeetRequirements
2394,3,nonumber,location
2395,4,r u,location
2396,4,okkk,dontMeetRequirements
2397,2,dear location,location
2398,1,edhi ekada job,location
2399,2,inserted,location
2400,0,opening city,dontMeetRequirements
2401,5,good night,dontMeetRequirements
2402,1,message,dontMeetRequirements
2403,4,job location,dontMeetRequirements
2404,4,dnt licence,dontMeetRequirements
2405,3,one,dontMeetRequirements
2406,3,need thanks,dontMeetRequirements
2407,3,k k,dontMeetRequirements
2408,0,bike nahi hai,location
2409,5,photo,dontMeetRequirements
2410,3,tks,dontMeetRequirements
2411,2,inserted,location
2412,0,hi friend,location
2413,3,one,dontMeetRequirements
2414,3,k k,dontMeetRequirements
2415,3,one,dontMeetRequirements
2416,1,meri paas bike nahi,location
2417,0,plz want busy location,dontMeetRequirements
2418,5,ok thanks,location
2419,0,area,dontMeetRequirements
2420,0,hiiii,dontMeetRequirements
2421,2,interview kaha den hoga,dontMeetRequirements
2422,2,tq much sar mam,location
2423,0,area,location
2424,3,ha,location
2425,0,sry,location
2426,3,gn,location
2427,1,gdmng,dontMeetRequirements
2428,4,dl given renewal,location
2429,3,kk lev,dontMeetRequirements
2430,2,thanks concern mr varun,location
2431,5,send location,location
2432,3,okkk,dontMeetRequirements
2433,5,gud mrng,dontMeetRequirements
2434,1,bt meri pa vehicle nh hai,dontMeetRequirements
2435,3,good morning blessed day,dontMeetRequirements
2436,2,get lost,dontMeetRequirements
2437,3,good morning blessed day,dontMeetRequirements
2438,3,hey stop,dontMeetRequirements
2439,1,ok plz send address,dontMeetRequirements
2440,5,thanks valuable time sir,dontMeetRequirements
2441,1,ur location,location
2442,3,inserted,dontMeetRequirements
2443,5,message,dontMeetRequirements
2444,5,thanks valuable time sir,dontMeetRequirements
2445,4,dnt licence,dontMeetRequirements
2446,5,bike insurance kk,dontMeetRequirements
2447,5,send text msg,location
2448,0,work location,location
2449,5,yes dnt licence vehicle,location
2450,4,hold,location
2451,1,sir already worked need good delivery order,location
2452,4,job location,dontMeetRequirements
2453,2,iska location kya hoga,location
2454,5,hai sir,location
2455,0,left ago numbermonths,dontMeetRequirements
2456,4,r u,location
2457,3,ha,location
2458,4,thanks info,location
2459,3,want job,dontMeetRequirements
2460,5,yas,location
2461,5,ha okl,dontMeetRequirements
2462,0,area,location
2463,1,thanks foe ur information,location
2464,3,hey stop,dontMeetRequirements
2465,2,get lost,dontMeetRequirements
2466,5,place,dontMeetRequirements
2467,3,need thanks,dontMeetRequirements
2468,2,dear location,location
2469,4,okkk,dontMeetRequirements
2470,5,yas,location
2471,0,area,location
2472,3,place,location
2473,3,gn,location
2474,0,deposit,location
2475,1,noh,location
2476,5,learning licence,location
2477,1,okkk,dontMeetRequirements
2478,2,dear office bro,dontMeetRequirements
2479,4,hyy,location
2480,3,hi sir,dontMeetRequirements
2481,3,thx,location
2482,4,nearest yelahanka,location
2483,0,sry,location
2484,5,yes dnt licence vehicle,location
2485,3,place,location
2486,2,get lost,dontMeetRequirements
2487,0,block,dontMeetRequirements
2488,1,okkk,dontMeetRequirements
2489,1,gm,location
2490,5,thanks valuable time sir,dontMeetRequirements
2491,0,okkk,dontMeetRequirements
2492,0,hey mam,dontMeetRequirements
2493,2,ur location,dontMeetRequirements
2494,0,area,dontMeetRequirements
2495,3,hey stop,dontMeetRequirements
2496,5,ok thanks,location
2497,3,gn,location
2498,5,yes dnt licence vehicle,location
2499,3,hi sir,dontMeetRequirements
2500,1,bt meri pa vehicle nh hai,dontMeetRequirements
2501,5,place,dontMeetRequirements
2502,5,place,dontMeetRequirements
2503,4,hold,location
2504,4,hi sir suchindra,location
2505,1,driving licence llr,location
2506,5,yas,location
2507,0,deposit,location
2508,2,dear location,location
2509,4,r u,location
2510,3,hi sir,dontMeetRequirements
2511,0,learning licence available,dontMeetRequirements
2512,2,ur location,dontMeetRequirements
2513,5,good night,dontMeetRequirements
2514,2,interview kaha den hoga,dontMeetRequirements
2515,1,okkk,dontMeetRequirements
2516,5,application fee nahi bhr skte,location
2517,3,one,dontMeetRequirements
2518,5,send location,location
2519,3,place,location
2520,5,gud mrng,dontMeetRequirements
2521,2,interview kaha den hoga,dontMeetRequirements
2522,4,area sir,location
2523,5,application fee nahi bhr skte,location
2524,4,dnt bike night get cum guy,location
2525,4,meri paas bike nahi hai,dontMeetRequirements
2526,3,lr licence,dontMeetRequirements
2527,4,gm,dontMeetRequirements
2528,5,bike insurance kk,dontMeetRequirements
2529,1,sir already worked need good delivery order,location
2530,2,lr undi,location
2531,5,hai sir,location
2532,4,gm,dontMeetRequirements
2533,1,message,dontMeetRequirements
2534,5,bike insurance kk,dontMeetRequirements
2535,4,dl given renewal,location
2536,3,hi sir,dontMeetRequirements
2537,5,dn dl,dontMeetRequirements
2538,3,nonumber,location
2539,3,hi sir,dontMeetRequirements
2540,3,need thanks,dontMeetRequirements
2541,3,k k,dontMeetRequirements
2542,4,area,dontMeetRequirements
2543,3,क ट  ह ,dontMeetRequirements
2544,0,plz want busy location,dontMeetRequirements
2545,3,ok thanks gd night jab par,dontMeetRequirements
2546,0,kahapar hai job,location
2547,3,one,dontMeetRequirements
2548,1,sir already worked need good delivery order,location
2549,0,block,dontMeetRequirements
2550,1,gm,location
2551,0,work location,location
2552,3,gn,dontMeetRequirements
2553,4,hold,location
2554,3,kk lev,dontMeetRequirements
2555,2,lr undi,location
2556,5,gud mrng,dontMeetRequirements
2557,3,one,dontMeetRequirements
2558,3,good morning blessed day,dontMeetRequirements
2559,2,ur location,dontMeetRequirements
2560,4,thankuuu,location
2561,0,work location,location
2562,0,kidar,location
2563,0,opening city,dontMeetRequirements
2564,5,good night,dontMeetRequirements
2565,2,interview kaha den hoga,dontMeetRequirements
2566,2,interview kaha den hoga,dontMeetRequirements
2567,5,whr located,dontMeetRequirements
2568,3,applied,location
2569,4,area sir,location
2570,3,thx,location
2571,5,good night,dontMeetRequirements
2572,1,thanks foe ur information,location
2573,0,hiiii,dontMeetRequirements
2574,5,vehicle,dontMeetRequirements
2575,4,meri paas bike nahi hai,dontMeetRequirements
2576,3,sry,location
2577,4,area sir,location
2578,0,hiiii,dontMeetRequirements
2579,1,learning share,dontMeetRequirements
2580,1,noh,location
2581,5,vehicle,dontMeetRequirements
2582,0,kahapar hai job,location
2583,5,whr located,dontMeetRequirements
2584,3,one,dontMeetRequirements
2585,0,opening city,dontMeetRequirements
2586,3,one,dontMeetRequirements
2587,3,gn,dontMeetRequirements
2588,1,message,dontMeetRequirements
2589,5,two viller iam sorry,dontMeetRequirements
2590,0,bike ldhu,dontMeetRequirements
2591,3,gm,dontMeetRequirements
2592,4,job location,dontMeetRequirements
2593,2,interview kaha den hoga,dontMeetRequirements
2594,4,thankuuu,location
2595,4,hold,location
2596,5,send location,location
2597,1,gm,location
2598,5,vehicle,dontMeetRequirements
2599,1,sir already worked need good delivery order,location
2600,0,kahapar hai job,location
2601,0,hey mam,dontMeetRequirements
2602,1,edhi ekada job,location
2603,4,nearest yelahanka,location
2604,4,hold,location
2605,3,good morning blessed day,dontMeetRequirements
2606,3,need thanks,dontMeetRequirements
2607,1,meri paas bike nahi,location
2608,3,hey stop,dontMeetRequirements
2609,5,yas,location
2610,3,gn,location
2611,3,good morning blessed day,dontMeetRequirements
2612,5,application fee nahi bhr skte,location
2613,1,brother hav bike dl also,dontMeetRequirements
2614,5,ok sure,location
2615,3,क ट  ह ,dontMeetRequirements
2616,2,thanks concern mr varun,location
2617,3,inserted,dontMeetRequirements
2618,0,hiiii,dontMeetRequirements
2619,5,yes dnt licence vehicle,location
2620,2,inserted,location
2621,4,thanks info,location
2622,0,block,dontMeetRequirements
2623,2,interview kaha den hoga,dontMeetRequirements
2624,5,message,dontMeetRequirements
2625,0,bike nahi hai,location
2626,5,photo,dontMeetRequirements
2627,4,dnt bike night get cum guy,location
2628,4,hyy,location
2629,2,dear location,location
2630,3,क ट  ह ,dontMeetRequirements
2631,3,good morning blessed day,dontMeetRequirements
2632,3,ha,location
2633,3,nonumber,location
2634,3,tks,dontMeetRequirements
2635,5,learning licence,location
2636,3,okkk,dontMeetRequirements
2637,5,message,dontMeetRequirements
2638,1,edhi ekada job,location
2639,3,hi sir,dontMeetRequirements
2640,3,hi sir,dontMeetRequirements
2641,2,tq much sar mam,location
2642,2,ur location,dontMeetRequirements
2643,3,gn,dontMeetRequirements
2644,3,hi sir,dontMeetRequirements
2645,1,noh,location
2646,1,edhi ekada job,location
2647,4,ohk,location
2648,3,thx,location
2649,5,gud mrng,dontMeetRequirements
2650,4,kk thanks,dontMeetRequirements
2651,5,send text msg,location
2652,4,job location,dontMeetRequirements
2653,4,ohk,location
2654,5,gud mrng,dontMeetRequirements
2655,5,gud mrng,dontMeetRequirements
2656,2,dear office bro,dontMeetRequirements
2657,0,hey,dontMeetRequirements
2658,0,dnt vehicle,dontMeetRequirements
2659,2,jai ram ki,dontMeetRequirements
2660,1,edhi ekada job,location
2661,3,applied,location
2662,0,bike nahi hai,location
2663,2,hii good morning,dontMeetRequirements
2664,1,brother hav bike dl also,dontMeetRequirements
2665,4,r u,location
2666,0,hi friend,location
2667,4,hi sir suchindra,location
2668,5,ok sure,location
2669,3,tks,dontMeetRequirements
2670,2,jai ram ki,dontMeetRequirements
2671,3,tks,dontMeetRequirements
2672,5,hai sir,location
2673,1,gm,location
2674,2,thanks concern mr varun,location
2675,4,r u,location
2676,5,message,dontMeetRequirements
2677,3,dnt send fake,dontMeetRequirements
2678,5,send location,location
2679,1,sir already worked need good delivery order,location
2680,2,meri paas filhaal driving licence ka paavti hai,dontMeetRequirements
2681,4,recently applied lr licence,dontMeetRequirements
2682,5,photo,dontMeetRequirements
2683,1,bt meri pa vehicle nh hai,dontMeetRequirements
2684,0,dnt vehicle,dontMeetRequirements
2685,2,iska location kya hoga,location
2686,5,hai sir,location
2687,1,driving licence llr,location
2688,3,ha,location
2689,5,ok thanks,location
2690,2,lerner licence,dontMeetRequirements
2691,1,brother hav bike dl also,dontMeetRequirements
2692,2,interview kaha den hoga,dontMeetRequirements
2693,1,edhi ekada job,location
2694,3,ha,location
2695,0,kidar,location
2696,2,ur location,dontMeetRequirements
2697,0,left ago numbermonths,dontMeetRequirements
2698,2,kidar hey,location
2699,3,gm,dontMeetRequirements
2700,4,r u,location
2701,3,inserted,dontMeetRequirements
2702,2,inserted,location
2703,3,nonumber,location
2704,5,hai sir,location
2705,0,okkk,dontMeetRequirements
2706,4,hold,location
2707,5,application fee nahi bhr skte,location
2708,1,edhi ekada job,location
2709,5,ha okl,dontMeetRequirements
2710,3,gn,location
2711,1,gm,location
2712,0,left ago numbermonths,dontMeetRequirements
2713,3,nonumber,location
2714,0,bike nahi hai,location
2715,1,ur location,location
2716,3,want job,dontMeetRequirements
2717,5,two viller iam sorry,dontMeetRequirements
2718,4,ohk,location
2719,3,want job,dontMeetRequirements
2720,1,gdmng,dontMeetRequirements
2721,2,jai ram ki,dontMeetRequirements
2722,3,ha,location
2723,1,ur location,location
2724,3,क ट  ह ,dontMeetRequirements
2725,2,thanks concern mr varun,location
2726,0,hi friend,location
2727,5,yas,location
2728,4,hi sir suchindra,location
2729,3,gm,dontMeetRequirements
2730,2,tq much sar mam,location
2731,1,driving licence llr,location
2732,2,iska location kya hoga,location
2733,4,nearest yelahanka,location
2734,3,lr licence,dontMeetRequirements
2735,0,area,location
2736,3,gm,dontMeetRequirements
2737,1,ok plz send address,dontMeetRequirements
2738,3,hi sir,dontMeetRequirements
2739,3,okkk,dontMeetRequirements
2740,2,tq much sar mam,location
2741,3,okkk,dontMeetRequirements
2742,2,inserted,location
2743,3,nonumber,location
2744,3,gm,dontMeetRequirements
2745,5,ok thanks,location
2746,2,kidar hey,location
2747,1,gm,location
2748,0,area,dontMeetRequirements
2749,5,whr located,dontMeetRequirements
2750,2,jai ram ki,dontMeetRequirements
2751,2,lerner licence,dontMeetRequirements
2752,0,okkk,dontMeetRequirements
2753,1,driving licence llr,location
2754,2,ur location,dontMeetRequirements
2755,3,gn,location
2756,4,nearest yelahanka,location
2757,4,okkk,dontMeetRequirements
2758,5,application fee nahi bhr skte,location
2759,3,one,dontMeetRequirements
2760,2,iska location kya hoga,location
2761,5,message,dontMeetRequirements
2762,0,okkk,dontMeetRequirements
2763,5,ok thanks,location
2764,3,gm,dontMeetRequirements
2765,1,driving licence llr,location
2766,3,dnt send fake,dontMeetRequirements
2767,3,ha,location
2768,3,lr licence,dontMeetRequirements
2769,0,hi friend,location
2770,5,thanks valuable time sir,dontMeetRequirements
2771,4,nearest yelahanka,location
2772,2,tq much sar mam,location
2773,3,lr licence,dontMeetRequirements
2774,1,message,dontMeetRequirements
2775,2,jai ram ki,dontMeetRequirements
2776,5,gud mrng,dontMeetRequirements
2777,5,gud mrng,dontMeetRequirements
2778,2,hii good morning,dontMeetRequirements
2779,5,ok sure,location
2780,5,two viller iam sorry,dontMeetRequirements
2781,0,sry,location
2782,2,hii good morning,dontMeetRequirements
2783,3,want job,dontMeetRequirements
2784,3,one,dontMeetRequirements
2785,4,lerner licence,dontMeetRequirements
2786,2,inserted,location
2787,1,message,dontMeetRequirements
2788,3,hi sir,dontMeetRequirements
2789,1,learning share,dontMeetRequirements
2790,3,thx,location
2791,4,hi sir suchindra,location
